036
978
944
008
012
840
951
973
032
051
533
971
044
050
052
048
974
084
952
060
975
068
977
072
986
096
108
064
356
548
348
937
704
950
332
328
270
936
320
324
624
292
340
344
208
981
262
214
818
894
504
932
376
360
400
368
364
352
886
132
398
116
124
634
404
417
156
170
970
174
976
408
410
188
192
931
414
418
428
426
710
430
422
434
440
756
480
478
969
446
807
454
458
462
960
484
943
498
496
104
516
524
566
532
558
554
953
578
784
512
136
586
590
598
600
604
985
643
646
946
882
678
682
748
654
690
941
702
760
826
090
706
938
968
694
972
764
901
834
776
780
788
934
949
800
860
980
940
858
242
608
238
191
203
152
752
144
222
232
233
230
388
392
810
